PDATA_CODE,PDATA_NAME,PDATA_NM_AMT,PDATA_MB_DSC,PDATA_HT_DSC,PDATA_B4_UDSC,PDATA_UDSC_PCNTV,PDATA_UCPN_PCNTV,PDATA_UDSC_BAHTV,PDATA_UCPN_BAHTV,PDATA_B4_MKT,PDATA_MKT,PDATA_AF_MKT,PDATA_TUDSC_PCNTV,PDATA_TUCPN_PCNTV,PDATA_TUDSC_BAHTV,PDATA_TUCPN_BAHTV,PDATA_CARD_BAHTV,PDATA_NET_SELL,PDATA_NET_VAT,PDATA_NET_AMT,PDATA_QTY,PDATA_COST,PDATA_CNT,Unnamed: 24,NAME
9/3/2569,,9394.0,0.0,12,9382.0,0.0,0,395.0,0,8987.0,0.0,8987.0,0,0,50.0,0,0,8414.89,522.11,8937.0,227.0,8017.2,47,,เทศบาล
10/3/2569,,7026.0,0.0,39,6987.0,0.0,0,175.0,0,6812.0,0.0,6812.0,0,0,0.0,0,0,6413.19,398.81,6812.0,221.0,5929.86,49,,เทศบาล
11/3/2569,,6047.0,0.0,8,6039.0,0.0,0,165.0,0,5874.0,0.0,5874.0,0,0,50.0,0,0,5493.4,330.6,5824.0,180.0,5059.97,48,,เทศบาล
12/3/2569,,8731.0,0.0,44,8687.0,0.0,0,155.0,0,8532.0,0.0,8532.0,0,0,100.0,0,0,7938.85,493.15,8432.0,268.0,7300.13,49,,เทศบาล
13/3/2569,,8626.0,0.0,32,8594.0,0.0,0,160.0,0,8434.0,0.0,8434.0,0,0,0.0,0,0,7972.59,461.41,8434.0,224.0,6854.87,50,,เทศบาล
14/3/2569,,9827.0,0.0,20,9807.0,0.0,0,225.0,0,9582.0,0.0,9582.0,0,0,0.0,0,0,9028.49,553.51,9582.0,280.0,8033.28,58,,เทศบาล
15/3/2569,,8388.0,0.0,20,8368.0,0.0,0,170.0,0,8198.0,0.0,8198.0,0,0,100.0,0,0,7612.53,485.47,8098.0,241.0,7045.79,49,,เทศบาล
16/3/2569,,7519.0,0.0,8,7511.0,0.0,0,220.0,0,7291.0,0.0,7291.0,0,0,0.0,0,0,6861.24,429.76,7291.0,200.0,6290.88,48,,เทศบาล
17/3/2569,,10574.0,0.0,77,10497.0,0.0,0,175.0,0,10322.0,0.0,10322.0,0,0,20.0,0,0,9695.81,606.19,10302.0,287.0,8678.41,59,,เทศบาล
18/3/2569,,7829.0,0.0,12,7817.0,0.0,0,205.0,0,7612.0,0.0,7612.0,0,0,50.0,0,0,7126.85,435.15,7562.0,237.0,6626.54,51,,เทศบาล
19/3/2569,,6462.0,0.0,38,6424.0,0.0,0,80.0,0,6344.0,0.0,6344.0,0,0,50.0,0,0,5950.13,343.87,6294.0,209.0,5320.36,46,,เทศบาล
20/3/2569,,9729.0,0.0,40,9689.0,0.0,0,140.0,0,9549.0,700.0,8849.0,0,0,0.0,0,0,8331.36,517.64,8849.0,290.0,8055.72,51,,เทศบาล
21/3/2569,,7476.0,0.0,21,7455.0,0.0,0,90.0,0,7365.0,400.0,6965.0,0,0,50.0,0,0,6525.26,389.74,6915.0,245.0,6262.39,58,,เทศบาล
22/3/2569,,11296.0,0.0,59,11237.0,0.0,0,205.0,0,11032.0,100.0,10932.0,0,0,0.0,0,0,10311.61,620.39,10932.0,327.0,9420.86,53,,เทศบาล
23/3/2569,,8681.0,0.0,75,8606.0,0.0,0,175.0,0,8431.0,0.0,8431.0,0,0,0.0,0,0,7934.38,496.62,8431.0,241.0,7369.27,48,,เทศบาล
24/3/2569,,7643.0,0.0,50,7593.0,0.0,0,145.0,0,7448.0,0.0,7448.0,0,0,10.0,0,0,7004.63,433.37,7438.0,230.0,6249.73,48,,เทศบาล
25/3/2569,,7635.0,0.0,28,7607.0,0.0,0,160.0,0,7447.0,0.0,7447.0,0,0,0.0,0,0,7019.98,427.02,7447.0,228.0,6396.08,48,,เทศบาล
26/3/2569,,9118.0,0.0,74,9044.0,0.0,0,150.0,0,8894.0,50.0,8844.0,0,0,0.0,0,0,8330.34,513.66,8844.0,272.0,7751.09,58,,เทศบาล
27/3/2569,,8342.0,0.0,8,8334.0,0.0,0,140.0,0,8194.0,50.0,8144.0,0,0,0.0,0,0,7681.88,462.12,8144.0,240.0,6899.91,62,,เทศบาล
28/3/2569,,7882.0,0.0,43,7839.0,0.0,0,155.0,0,7684.0,50.0,7634.0,0,0,0.0,0,0,7207.07,426.93,7634.0,212.0,6434.29,53,,เทศบาล
29/3/2569,,9027.0,0.0,64,8963.0,0.0,0,125.0,0,8838.0,0.0,8838.0,0,0,0.0,0,0,8320.52,517.48,8838.0,282.0,7434.33,38,,เทศบาล
30/3/2569,,10076.0,0.0,56,10020.0,0.0,0,320.0,0,9700.0,0.0,9700.0,0,0,60.0,0,0,9077.16,562.84,9640.0,270.0,8528.74,56,,เทศบาล
31/3/2569,,8674.0,0.0,40,8634.0,0.0,0,185.0,0,8449.0,0.0,8449.0,0,0,100.0,0,0,7877.59,471.41,8349.0,251.0,7181.67,56,,เทศบาล
1/4/2569,,7749.0,0.0,4,7745.0,0.0,0,135.0,0,7610.0,200.0,7410.0,0,0,50.0,0,0,6932.94,427.06,7360.0,236.0,6292.37,56,,เทศบาล
2/4/2569,,11581.0,0.0,9,11572.0,0.0,0,320.0,0,11252.0,0.0,11252.0,0,0,10.0,0,0,10553.34,688.66,11242.0,310.0,9794.51,53,,เทศบาล
3/4/2569,,10644.0,0.0,45,10599.0,0.0,0,280.0,0,10319.0,200.0,10119.0,0,0,50.0,0,0,9519.36,549.64,10069.0,311.0,8967.08,57,,เทศบาล
4/4/2569,,7753.0,0.0,6,7747.0,0.0,0,150.0,0,7597.0,0.0,7597.0,0,0,10.0,0,0,7171.71,415.29,7587.0,227.0,6342.29,57,,เทศบาล
5/4/2569,,9018.0,0.0,8,9010.0,0.0,0,195.0,0,8815.0,200.0,8615.0,0,0,10.0,0,0,8103.34,501.66,8605.0,273.0,7581.07,55,,เทศบาล
6/4/2569,,10062.0,0.0,44,10018.0,0.0,0,345.0,0,9673.0,0.0,9673.0,0,0,0.0,0,0,9076.43,596.57,9673.0,254.0,8707.95,47,,เทศบาล
7/4/2569,,8761.0,0.0,16,8745.0,0.0,0,140.0,0,8605.0,100.0,8505.0,0,0,0.0,0,0,8021.02,483.98,8505.0,248.0,7133.88,58,,เทศบาล
8/4/2569,,6226.0,0.0,12,6214.0,0.0,0,98.0,0,6116.0,250.0,5866.0,0,0,0.0,0,0,5531.18,334.82,5866.0,173.0,5175.3,44,,เทศบาล
9/4/2569,,11738.0,0.0,8,11730.0,0.0,0,290.0,0,11440.0,100.0,11340.0,0,0,0.0,0,0,10672.05,667.95,11340.0,301.0,9720.37,53,,เทศบาล
10/4/2569,,8108.0,0.0,23,8085.0,0.0,0,300.0,0,7785.0,100.0,7685.0,0,0,100.0,0,0,7123.67,461.33,7585.0,224.0,6945.47,54,,เทศบาล
11/4/2569,,8785.0,0.0,8,8777.0,0.0,0,245.0,0,8532.0,0.0,8532.0,0,0,50.0,0,0,8015.77,466.23,8482.0,232.0,7223.15,53,,เทศบาล
12/4/2569,,12625.0,0.0,128,12497.0,0.0,0,360.0,0,12137.0,0.0,12137.0,0,0,100.0,0,0,11342.07,694.93,12037.0,363.0,10577.47,57,,เทศบาล
13/4/2569,,8665.0,0.0,5,8660.0,0.0,0,235.0,0,8425.0,200.0,8225.0,0,0,50.0,0,0,7726.14,448.86,8175.0,252.0,7340.67,52,,เทศบาล
14/4/2569,,15784.0,0.0,37,15747.0,0.0,0,650.0,0,15097.0,50.0,15047.0,0,0,0.0,0,0,14174.39,872.61,15047.0,389.0,13254.73,58,,เทศบาล
15/4/2569,,13406.0,0.0,35,13371.0,0.0,0,290.0,0,13081.0,100.0,12981.0,0,0,50.0,0,0,12213.97,717.03,12931.0,386.0,11128.65,70,,เทศบาล
16/4/2569,,8603.0,0.0,37,8566.0,0.0,0,200.0,0,8366.0,200.0,8166.0,0,0,0.0,0,0,7678.16,487.84,8166.0,224.0,7210.75,45,,เทศบาล
17/4/2569,,9525.0,0.0,20,9505.0,0.0,0,135.0,0,9370.0,200.0,9170.0,0,0,100.0,0,0,8527.6,542.4,9070.0,286.0,8113.28,53,,เทศบาล
18/4/2569,,8897.0,0.0,10,8887.0,0.0,0,275.0,0,8612.0,50.0,8562.0,0,0,50.0,0,0,8029.56,482.44,8512.0,223.0,7341.05,50,,เทศบาล
19/4/2569,,10707.0,0.0,5,10702.0,0.0,0,353.0,0,10349.0,200.0,10149.0,0,0,11.0,0,0,9519.74,618.26,10138.0,281.0,8916.49,59,,เทศบาล
20/4/2569,,10927.0,0.0,26,10901.0,0.0,0,320.0,0,10581.0,50.0,10531.0,0,0,150.0,0,0,9750.38,630.62,10381.0,265.0,9108.61,55,,เทศบาล
21/4/2569,,9340.0,0.0,54,9286.0,0.0,0,115.0,0,9171.0,150.0,9021.0,0,0,0.0,0,0,8501.82,519.18,9021.0,284.0,7539.31,66,,เทศบาล
22/4/2569,,8430.0,0.0,11,8419.0,0.0,0,130.0,0,8289.0,100.0,8189.0,0,0,0.0,0,0,7721.67,467.33,8189.0,263.0,6837.08,56,,เทศบาล
23/4/2569,,11101.0,0.0,23,11078.0,0.0,0,195.0,0,10883.0,150.0,10733.0,0,0,0.0,0,0,10085.14,647.86,10733.0,251.0,8636.48,53,,เทศบาล
24/4/2569,,7820.0,0.0,61,7759.0,0.0,0,120.0,0,7639.0,100.0,7539.0,0,0,100.0,0,0,7001.83,437.17,7439.0,207.0,6332.04,59,,เทศบาล
25/4/2569,,6806.0,0.0,0,6806.0,0.0,0,80.0,0,6726.0,600.0,6126.0,0,0,0.0,0,0,5752.17,373.83,6126.0,173.0,5439.4,43,,เทศบาล
26/4/2569,,8172.0,0.0,36,8136.0,0.0,0,130.0,0,8006.0,50.0,7956.0,0,0,50.0,0,0,7482.92,423.08,7906.0,249.0,6746.63,51,,เทศบาล
27/4/2569,,7982.0,0.0,65,7917.0,0.0,0,200.0,0,7717.0,200.0,7517.0,0,0,0.0,0,0,7087.78,429.22,7517.0,213.0,6620.58,44,,เทศบาล
28/4/2569,,9947.0,0.0,19,9928.0,0.0,0,150.0,0,9778.0,100.0,9678.0,0,0,0.0,0,0,9099.2,578.8,9678.0,279.0,8062.42,61,,เทศบาล
29/4/2569,,8848.0,0.0,21,8827.0,0.0,0,175.0,0,8652.0,50.0,8602.0,0,0,105.0,0,0,8003.49,493.51,8497.0,247.0,7139.66,53,,เทศบาล
30/4/2569,,8418.0,0.0,35,8383.0,0.0,0,186.0,0,8197.0,100.0,8097.0,0,0,150.0,0,0,7499.35,447.65,7947.0,243.0,7041.91,63,,เทศบาล
1/5/2569,,8093.0,0.0,7,8086.0,0.0,0,110.0,0,7976.0,50.0,7926.0,0,0,0.0,0,0,7451.0,475.0,7926.0,228.0,6539.42,50,,เทศบาล
2/5/2569,,6284.0,0.0,10,6274.0,0.0,0,75.0,0,6199.0,0.0,6199.0,0,0,0.0,0,0,5850.42,348.58,6199.0,192.0,5178.95,53,,เทศบาล
3/5/2569,,7063.0,0.0,3,7060.0,0.0,0,136.0,0,6924.0,0.0,6924.0,0,0,0.0,0,0,6541.37,382.63,6924.0,221.0,5815.1,45,,เทศบาล
4/5/2569,,10556.0,0.0,4,10552.0,0.0,0,230.0,0,10322.0,100.0,10222.0,0,0,0.0,0,0,9601.09,620.91,10222.0,237.0,8496.76,54,,เทศบาล
5/5/2569,,7973.0,0.0,17,7956.0,0.0,0,230.0,0,7726.0,250.0,7476.0,0,0,0.0,0,0,7059.32,416.68,7476.0,211.0,6630.23,57,,เทศบาล
6/5/2569,,9783.0,0.0,20,9763.0,0.0,0,265.0,0,9498.0,200.0,9298.0,0,0,0.0,0,0,8739.42,558.58,9298.0,275.0,8046.41,57,,เทศบาล
7/5/2569,,10727.0,0.0,28,10699.0,0.0,0,335.0,0,10364.0,100.0,10264.0,0,0,0.0,0,0,9653.85,610.15,10264.0,305.0,9035.04,49,,เทศบาล
8/5/2569,,10229.0,0.0,12,10217.0,0.0,0,270.0,0,9947.0,400.0,9547.0,0,0,0.0,0,0,8994.96,552.04,9547.0,287.0,8457.6,58,,เทศบาล
9/5/2569,,7920.0,0.0,35,7885.0,0.0,0,175.0,0,7710.0,400.0,7310.0,0,0,0.0,0,0,6932.21,377.79,7310.0,230.0,6604.97,58,,เทศบาล
10/5/2569,,10983.0,0.0,39,10944.0,0.0,0,180.0,0,10764.0,300.0,10464.0,0,0,0.0,0,0,9854.31,609.69,10464.0,309.0,9065.22,56,,เทศบาล
11/5/2569,,7631.0,0.0,14,7617.0,0.0,0,135.0,0,7482.0,450.0,7032.0,0,0,0.0,0,0,6635.8,396.2,7032.0,230.0,6196.15,58,,เทศบาล
12/5/2569,,6265.0,0.0,10,6255.0,0.0,0,105.0,0,6150.0,150.0,6000.0,0,0,0.0,0,0,5648.37,351.63,6000.0,173.0,5136.41,50,,เทศบาล
13/5/2569,,8485.0,0.0,0,8485.0,0.0,0,200.0,0,8285.0,50.0,8235.0,0,0,0.0,0,0,7734.29,500.71,8235.0,240.0,7168.22,59,,เทศบาล
14/5/2569,,8823.0,0.0,10,8813.0,0.0,0,265.0,0,8548.0,50.0,8498.0,0,0,0.0,0,0,7989.34,508.66,8498.0,247.0,7374.81,58,,เทศบาล
15/5/2569,,7314.0,0.0,16,7298.0,0.0,0,220.0,0,7078.0,50.0,7028.0,0,0,0.0,0,0,6602.23,425.77,7028.0,235.0,6032.4,53,,เทศบาล
16/5/2569,,7675.5,0.0,17,7658.5,0.0,0,160.0,0,7498.5,150.0,7348.5,0,0,0.0,0,0,6930.43,418.07,7348.5,221.0,6253.24,52,,เทศบาล
17/5/2569,,9554.0,0.0,7,9547.0,0.0,0,481.0,0,9066.0,250.0,8816.0,0,0,0.0,0,0,8296.71,519.29,8816.0,268.0,8137.96,47,,เทศบาล
18/5/2569,,9505.5,0.0,17,9488.5,0.0,0,195.0,0,9293.5,150.0,9143.5,0,0,0.0,0,0,8610.08,533.42,9143.5,269.0,8061.72,52,,เทศบาล
19/5/2569,,7620.0,0.0,17,7603.0,0.0,0,175.0,0,7428.0,200.0,7228.0,0,0,0.0,0,0,6787.87,440.13,7228.0,263.0,6343.42,48,,เทศบาล
20/5/2569,,7179.5,0.0,14,7165.5,0.0,0,125.0,0,7040.5,50.0,6990.5,0,0,20.0,0,0,6561.58,408.92,6970.5,207.0,5891.47,57,,เทศบาล
21/5/2569,,6915.0,0.0,9,6906.0,0.0,0,150.0,0,6756.0,0.0,6756.0,0,0,0.0,0,0,6373.88,382.12,6756.0,206.0,5733.04,50,,เทศบาล
22/5/2569,,6666.5,0.0,10,6656.5,0.0,0,125.0,0,6531.5,50.0,6481.5,0,0,0.0,0,0,6100.43,381.07,6481.5,223.0,5606.51,60,,เทศบาล
23/5/2569,,5535.0,0.0,13,5522.0,0.0,0,100.0,0,5422.0,200.0,5222.0,0,0,0.0,0,0,4902.09,319.91,5222.0,167.0,4555.67,45,,เทศบาล
24/5/2569,,8536.0,0.0,14,8522.0,0.0,0,230.0,0,8292.0,200.0,8092.0,0,0,0.0,0,0,7616.77,475.23,8092.0,270.0,7034.55,53,,เทศบาล
25/5/2569,,8799.0,0.0,11,8788.0,0.0,0,200.0,0,8588.0,150.0,8438.0,0,0,0.0,0,0,7929.13,508.87,8438.0,254.0,7302.53,49,,เทศบาล
26/5/2569,,7755.5,0.0,12,7743.5,0.0,0,105.0,0,7638.5,150.0,7488.5,0,0,0.0,0,0,7039.65,448.85,7488.5,260.0,6431.6,59,,เทศบาล
27/5/2569,,6994.5,0.0,7,6987.5,0.0,0,125.0,0,6862.5,100.0,6762.5,0,0,0.0,0,0,6370.57,391.93,6762.5,222.0,5841.75,44,,เทศบาล
28/5/2569,,8007.0,0.0,9,7998.0,0.0,0,155.0,0,7843.0,100.0,7743.0,0,0,0.0,0,0,7288.0,455.0,7743.0,267.0,6587.1,71,,เทศบาล
29/5/2569,,9102.0,0.0,3,9099.0,0.0,0,225.0,0,8874.0,0.0,8874.0,0,0,0.0,0,0,8347.2,526.8,8874.0,249.0,7633.15,70,,เทศบาล
30/5/2569,,5578.0,0.0,17,5561.0,0.0,0,235.0,0,5326.0,100.0,5226.0,0,0,0.0,0,0,4916.59,309.41,5226.0,177.0,4683.28,39,,เทศบาล
31/5/2569,,6839.5,0.0,21,6818.5,0.0,0,115.0,0,6703.5,300.0,6403.5,0,0,0.0,0,0,6045.99,357.51,6403.5,227.0,5654.71,54,,เทศบาล
1/6/2569,,7928.0,0.0,43,7885.0,0.0,0,175.0,0,7710.0,0.0,7710.0,0,0,0.0,0,0,7292.19,417.81,7710.0,222.0,6563.91,55,,เทศบาล
2/6/2569,,7893.0,0.0,17,7876.0,0.0,0,115.0,0,7761.0,0.0,7761.0,0,0,10.0,0,0,7297.68,453.32,7751.0,235.0,6591.99,58,,เทศบาล
3/6/2569,,9297.5,0.0,31,9266.5,0.0,0,270.0,0,8996.5,200.0,8796.5,0,0,0.0,0,0,8266.7,529.8,8796.5,274.0,7784.41,62,,เทศบาล
4/6/2569,,8956.0,0.0,43,8913.0,0.0,0,135.0,0,8778.0,200.0,8578.0,0,0,0.0,0,0,8088.41,489.59,8578.0,291.0,7341.85,56,,เทศบาล
5/6/2569,,6796.0,0.0,19,6777.0,0.0,0,210.0,0,6567.0,50.0,6517.0,0,0,0.0,0,0,6136.74,380.26,6517.0,226.0,5653.47,50,,เทศบาล
6/6/2569,,8639.0,0.0,40,8599.0,0.0,0,200.0,0,8399.0,200.0,8199.0,0,0,0.0,0,0,7712.18,486.82,8199.0,274.0,7161.48,63,,เทศบาล
7/6/2569,,6292.0,0.0,49,6243.0,0.0,0,120.0,0,6123.0,0.0,6123.0,0,0,0.0,0,0,5780.66,342.34,6123.0,188.0,5091.29,48,,เทศบาล
8/6/2569,,7649.0,0.0,26,7623.0,0.0,0,190.0,0,7433.0,150.0,7283.0,0,0,0.0,0,0,6839.72,443.28,7283.0,253.0,6355.53,62,,เทศบาล
9/6/2569,,8440.0,0.0,42,8398.0,0.0,0,140.0,0,8258.0,300.0,7958.0,0,0,0.0,0,0,7502.48,455.52,7958.0,278.0,7045.2,54,,เทศบาล
10/6/2569,,7253.0,0.0,24,7229.0,0.0,0,195.0,0,7034.0,100.0,6934.0,0,0,0.0,0,0,6516.04,417.96,6934.0,239.0,5928.0,52,,เทศบาล
11/6/2569,,9105.0,0.0,56,9049.0,0.0,0,115.0,0,8934.0,220.0,8714.0,0,0,0.0,0,0,8240.55,473.45,8714.0,271.0,7464.34,57,,เทศบาล
12/6/2569,,9655.0,0.0,25,9630.0,0.0,0,110.0,0,9520.0,100.0,9420.0,0,0,0.0,0,0,8871.33,548.67,9420.0,246.0,7683.1,48,,เทศบาล
13/6/2569,,8399.0,0.0,36,8363.0,0.0,0,155.0,0,8208.0,150.0,8058.0,0,0,0.0,0,0,7624.13,433.87,8058.0,276.0,6703.77,70,,เทศบาล
14/6/2569,,9237.0,0.0,9,9228.0,0.0,0,115.0,0,9113.0,50.0,9063.0,0,0,0.0,0,0,8558.15,504.85,9063.0,279.0,7742.17,56,,เทศบาล
15/6/2569,,10334.0,0.0,22,10312.0,0.0,0,145.0,0,10167.0,150.0,10017.0,0,0,5.0,0,0,9445.73,566.27,10012.0,291.0,8314.51,66,,เทศบาล
16/6/2569,,8410.0,0.0,31,8379.0,0.0,0,170.0,0,8209.0,200.0,8009.0,0,0,6.0,0,0,7551.65,451.35,8003.0,259.0,6897.51,66,,เทศบาล
17/6/2569,,8461.0,0.0,26,8435.0,0.0,0,219.0,0,8216.0,100.0,8116.0,0,0,10.0,0,0,7633.35,472.65,8106.0,257.0,6995.23,65,,เทศบาล
18/6/2569,,8792.0,0.0,48,8744.0,0.0,0,175.0,0,8569.0,150.0,8419.0,0,0,0.0,0,0,7946.42,472.58,8419.0,223.0,7164.65,54,,เทศบาล
19/6/2569,,9285.0,0.0,34,9251.0,0.0,0,145.0,0,9106.0,150.0,8956.0,0,0,0.0,0,0,8457.8,498.2,8956.0,280.0,7531.13,57,,เทศบาล
20/6/2569,,9086.0,0.0,73,9013.0,0.0,0,220.0,0,8793.0,150.0,8643.0,0,0,0.0,0,0,8152.88,490.12,8643.0,243.0,7483.32,60,,เทศบาล
21/6/2569,,10942.0,0.0,21,10921.0,0.0,0,165.0,0,10756.0,100.0,10656.0,0,0,0.0,0,0,10075.52,580.48,10656.0,312.0,9024.3,55,,เทศบาล
22/6/2569,,9923.0,0.0,63,9860.0,0.0,0,175.0,0,9685.0,300.0,9385.0,0,0,25.0,0,0,8793.45,566.55,9360.0,285.0,8309.61,64,,เทศบาล
23/6/2569,,9239.0,0.0,23,9216.0,0.0,0,195.0,0,9021.0,250.0,8771.0,0,0,0.0,0,0,8270.83,500.17,8771.0,227.0,7665.54,56,,เทศบาล
24/6/2569,,8202.0,0.0,46,8156.0,0.0,0,125.0,0,8031.0,150.0,7881.0,0,0,0.0,0,0,7438.26,442.74,7881.0,259.0,6763.74,57,,เทศบาล
25/6/2569,,8458.0,0.0,31,8427.0,0.0,0,140.0,0,8287.0,150.0,8137.0,0,0,0.0,0,0,7690.65,446.35,8137.0,250.0,6991.48,61,,เทศบาล
26/6/2569,,10636.0,0.0,45,10591.0,0.0,0,245.0,0,10346.0,50.0,10296.0,0,0,0.0,0,0,9708.57,587.43,10296.0,295.0,8920.43,59,,เทศบาล
27/6/2569,,11650.0,0.0,88,11562.0,0.0,0,370.0,0,11192.0,300.0,10892.0,0,0,0.0,0,0,10279.88,612.12,10892.0,312.0,9741.92,67,,เทศบาล
28/6/2569,,11952.0,0.0,45,11907.0,0.0,0,155.0,0,11752.0,100.0,11652.0,0,0,100.0,0,0,10903.67,648.33,11552.0,344.0,9845.19,64,,เทศบาล
29/6/2569,,12730.0,0.0,26,12704.0,0.0,0,150.0,0,12554.0,100.0,12454.0,0,0,0.0,0,0,11735.39,718.61,12454.0,352.0,10424.59,73,,เทศบาล
30/6/2569,,11439.5,0.0,121,11318.5,0.0,0,155.0,0,11163.5,450.0,10713.5,0,0,0.0,0,0,10094.33,619.17,10713.5,414.0,9342.64,77,,เทศบาล
1/7/2569,,7803.5,0.0,0,7803.5,0.0,0,120.0,0,7683.5,123.0,7560.5,0,0,6.0,0,0,7154.45,400.05,7554.5,278.0,6472.46,57,,เทศบาล
2/7/2569,,10216.0,0.0,0,10216.0,0.0,0,220.0,0,9996.0,132.0,9864.0,0,0,0.0,0,0,9325.5,538.5,9864.0,294.0,8379.46,70,,เทศบาล
3/7/2569,,10084.5,0.0,0,10084.5,0.0,0,232.0,0,9852.5,0.0,9852.5,0,0,12.0,0,0,9298.62,541.88,9840.5,299.0,8268.94,77,,เทศบาล
4/7/2569,,10248.0,0.0,0,10248.0,0.0,0,190.0,0,10058.0,10.0,10048.0,0,0,0.0,0,0,9485.43,562.57,10048.0,303.0,8368.88,63,,เทศบาล
5/7/2569,,12825.0,0.0,0,12825.0,0.0,0,255.0,0,12570.0,420.0,12150.0,0,0,0.0,0,0,11493.81,656.19,12150.0,352.0,10538.25,68,,เทศบาล
6/7/2569,,11128.0,0.0,0,11128.0,0.0,0,321.0,0,10807.0,159.0,10648.0,0,0,0.0,0,0,10027.45,620.55,10648.0,338.0,9121.77,64,,เทศบาล
7/7/2569,,12517.0,0.0,0,12517.0,0.0,0,230.0,0,12287.0,155.0,12132.0,0,0,0.0,0,0,11387.0,745.0,12132.0,380.0,10174.71,64,,เทศบาล
8/7/2569,,11452.0,0.0,0,11452.0,0.0,0,210.0,0,11242.0,514.0,10728.0,0,0,0.0,0,0,10133.22,594.78,10728.0,333.0,9376.79,63,,เทศบาล
9/7/2569,,9369.0,0.0,0,9369.0,0.0,0,175.0,0,9194.0,72.0,9122.0,0,0,0.0,0,0,8613.07,508.93,9122.0,272.0,7506.02,53,,เทศบาล
10/7/2569,,9931.0,0.0,0,9931.0,0.0,0,140.0,0,9791.0,160.0,9631.0,0,0,0.0,0,0,9095.18,535.82,9631.0,327.0,8122.08,73,,เทศบาล
11/7/2569,,10343.0,0.0,0,10343.0,0.0,0,240.0,0,10103.0,320.0,9783.0,0,0,0.0,0,0,9230.93,552.07,9783.0,315.0,8486.09,61,,เทศบาล
12/7/2569,,11476.0,0.0,0,11476.0,0.0,0,210.0,0,11266.0,205.0,11061.0,0,0,20.0,0,0,10430.72,610.28,11041.0,331.0,9410.41,65,,เทศบาล
13/7/2569,,9930.0,0.0,0,9930.0,0.0,0,205.0,0,9725.0,120.0,9605.0,0,0,0.0,0,0,9093.88,511.12,9605.0,296.0,8239.32,61,,เทศบาล
14/7/2569,,10906.0,0.0,0,10906.0,0.0,0,147.0,0,10759.0,54.0,10705.0,0,0,0.0,0,0,10074.61,630.39,10705.0,357.0,9168.26,68,,เทศบาล
15/7/2569,,11387.0,0.0,0,11387.0,0.0,0,182.0,0,11205.0,255.0,10950.0,0,0,10.0,0,0,10310.16,629.84,10940.0,322.0,9397.84,65,,เทศบาล
16/7/2569,,10992.0,0.0,0,10992.0,0.0,0,110.0,0,10882.0,261.0,10621.0,0,0,0.0,0,0,10051.02,569.98,10621.0,334.0,8899.19,54,,เทศบาล
17/7/2569,,13132.0,0.0,0,13132.0,0.0,0,130.0,0,13002.0,334.0,12668.0,0,0,0.0,0,0,11982.26,685.74,12668.0,391.0,10801.57,77,,เทศบาล
18/7/2569,,12527.0,0.0,0,12527.0,0.0,0,150.0,0,12377.0,159.0,12218.0,0,0,0.0,0,0,11517.83,700.17,12218.0,394.0,10223.81,75,,เทศบาล
19/7/2569,,11238.0,0.0,0,11238.0,0.0,0,260.0,0,10978.0,65.0,10913.0,0,0,0.0,0,0,10284.48,628.52,10913.0,273.0,9332.44,51,,เทศบาล
20/7/2569,,10797.0,0.0,0,10797.0,0.0,0,140.0,0,10657.0,357.0,10300.0,0,0,5.0,0,0,9715.18,579.82,10295.0,306.0,8797.34,69,,เทศบาล
21/7/2569,,10901.0,0.0,0,10901.0,0.0,0,115.0,0,10786.0,57.0,10729.0,0,0,0.0,0,0,10120.68,608.32,10729.0,311.0,8813.98,75,,เทศบาล
22/7/2569,,8162.0,0.0,0,8162.0,0.0,0,110.0,0,8052.0,58.0,7994.0,0,0,0.0,0,0,7525.74,468.26,7994.0,248.0,6793.27,55,,เทศบาล
23/7/2569,,12376.0,0.0,0,12376.0,0.0,0,235.0,0,12141.0,256.0,11885.0,0,0,0.0,0,0,11240.87,644.13,11885.0,358.0,9956.91,70,,เทศบาล
24/7/2569,,11329.0,0.0,0,11329.0,0.0,0,140.0,0,11189.0,3.0,11186.0,0,0,0.0,0,0,10535.35,650.65,11186.0,318.0,9281.98,65,,เทศบาล
25/7/2569,,11744.0,0.0,0,11744.0,0.0,0,238.0,0,11506.0,566.0,10940.0,0,0,0.0,0,0,10330.08,609.92,10940.0,353.0,9634.55,72,,เทศบาล
26/7/2569,,10004.0,0.0,0,10004.0,0.0,0,205.0,0,9799.0,103.0,9696.0,0,0,0.0,0,0,9144.55,551.45,9696.0,269.0,8378.59,48,,เทศบาล
27/7/2569,,12473.0,0.0,0,12473.0,0.0,0,370.0,0,12103.0,108.0,11995.0,0,0,5.0,0,0,11278.26,711.74,11990.0,336.0,10374.23,61,,เทศบาล
28/7/2569,,13582.0,0.0,0,13582.0,0.0,0,422.0,0,13160.0,458.0,12702.0,0,0,23.0,0,0,11949.72,729.28,12679.0,386.0,11401.53,74,,เทศบาล
29/7/2569,,10507.0,0.0,0,10507.0,0.0,0,260.0,0,10247.0,8.0,10239.0,0,0,0.0,0,0,9643.74,595.26,10239.0,314.0,8957.14,57,,เทศบาล
